,state_code,zip_code,city,name,founded_at,closed_at,first_funding_at,last_funding_at,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,category_code,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,closed_at_year,closed_at_month,yyyy,mm,month_name,first_funding_at_year,first_funding_at_month
555,CA,94306,Palo Alto,Playdom,2008-02-01,2024-11-22,2009-11-11,2010-06-21,1.7781,2.3863,2.3123,4.6301,37,2,76000000,3,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,4.0,1,1,2024,11,2010,6,Jun,2009,11
556,MA,1719,Boxborough,Digital Reef,2006-01-01,2024-11-22,2006-01-01,2008-10-01,0.0,2.7507,3.3315,5.2438,9,2,20000000,2,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1.0,1,1,2024,11,2008,10,Oct,2006,1
557,CA,94107,San Francisco,Servio,2009-04-30,2024-11-22,2010-08-13,2013-03-06,1.2877,3.8521,1.3945,4.2356,11,2,9356180,4,1,0,0,0,0,analytics,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,2024,11,2013,3,Mar,2010,8
558,NY,10016,New York,Advaliant,2013-04-16,2009-04-05,2004-04-01,2004-04-01,-9.0466,-9.0466,-6.0466,-3.8822,6,1,100000,2,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2009,4,2004,4,Apr,2004,4
559,GA,30309,Atlanta,Vocalocity,2007-01-01,2024-11-22,2009-01-28,2011-08-29,2.0767,4.6603,4.5836,4.726,9,2,13600000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.0,1,1,2024,11,2011,8,Aug,2009,1
560,CA,94107,San Francisco,Dapper,2006-10-01,2024-11-22,2007-12-01,2007-12-01,1.1671,1.1671,1.926,4.0137,19,1,3000000,4,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2024,11,2007,12,Dec,2007,12
561,CA,94104,San Francisco,SeeSaw Networks,2005-01-01,2012-01-01,2006-11-16,2011-06-23,1.874,6.4767,0,0,4,5,21138876,0,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,2.0,1,0,2012,1,2011,6,Jun,2006,11
562,MA,2139,Cambridge,oneforty,2009-03-31,2024-11-22,2009-06-10,2010-01-11,0.1945,0.7836,1.211,2.3836,13,4,2345000,3,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,5.75,1,1,2024,11,2010,1,Jan,2009,6
563,CA,94401,San Mateo,Smalltown,2005-01-15,2010-04-01,2005-11-01,2005-11-01,0.7945,0.7945,2.0466,3.326,7,1,4000000,4,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,2010,4,2005,11,Nov,2005,11
564,CA,94043,Mountain View,Skyrider,2003-01-01,2024-11-22,2006-10-23,2008-03-05,3.811,5.1781,1.7507,3.589,2,2,17000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3.0,1,0,2024,11,2008,3,Mar,2006,10
565,NY,10001,New York,SkillSlate,2009-01-01,2024-11-22,2010-10-20,2010-10-20,1.8,1.8,1.9151,1.9151,8,1,1100000,1,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,8.0,1,1,2024,11,2010,10,Oct,2010,10
566,KY,40507,Lexington,AwesomeTouch,2010-07-26,2024-11-22,2010-04-30,2011-06-01,-0.2384,0.8493,0.9014,0.9014,3,4,59700,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,2024,11,2011,6,Jun,2010,4
567,CA,94025,Menlo Park,Syncplicity,2008-11-03,2024-11-22,2008-10-31,2008-10-31,-0.0082,-0.0082,2.9726,3.7041,12,1,2350000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,2024,11,2008,10,Oct,2008,10
568,VA,22031,Chantilly,Fortisphere,2006-01-01,2010-01-05,2007-11-19,2007-11-19,1.8822,1.8822,1.0,1.0,2,1,10000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,2010,1,2007,11,Nov,2007,11
569,CA,94306,Palo Alto,PlayerDuel,2011-01-01,2013-01-05,2011-09-05,2012-06-13,0.6767,1.4493,0.0,0.0,2,2,21189,1,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,0,2013,1,2012,6,Jun,2011,9
570,MA,2451,Waltham,Aveksa,2004-01-01,2024-11-22,2006-06-14,2009-02-25,2.4521,5.1562,7.6712,8.2219,7,3,28000000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2.6667,1,1,2024,11,2009,2,Feb,2006,6
571,CA,95054,Santa Clara,PANTA Systems,2002-01-01,2024-11-22,2005-05-01,2005-05-01,3.3315,3.3315,0,0,0,1,9500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,0,2024,11,2005,5,May,2005,5
572,CA,95054,Santa Clara,Beceem Communications,2003-10-01,2024-11-22,2005-06-30,2009-04-22,1.7479,5.5616,2.2548,2.2548,5,3,69600000,1,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,7.6667,1,1,2024,11,2009,4,Apr,2005,6
573,VA,22102,McLean,Trust Digital,2003-03-01,2024-11-22,2005-11-04,2009-07-29,2.6822,6.4164,2.8411,7.2356,11,3,23500000,2,0,0,0,0,1,mobile,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3.6667,1,1,2024,11,2009,7,Jul,2005,11
574,OR,97035,Lake Oswego,Sabrix,2002-01-01,2024-11-22,2006-06-21,2006-06-21,4.4712,4.4712,6.7534,6.7534,6,1,13000000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.0,1,1,2024,11,2006,6,Jun,2006,6
575,NY,10011,New York,Panther Express,2005-01-01,2024-11-22,2006-07-25,2008-02-27,1.5616,3.1562,3.0,3.4959,8,2,21750000,2,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,2.0,1,1,2024,11,2008,2,Feb,2006,7
576,PA,18106,Allentown,T-Networks,2000-01-01,2011-06-09,2005-02-28,2005-02-28,5.1644,5.1644,0,0,0,1,5750000,0,0,0,0,0,1,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,0,2011,6,2005,2,Feb,2005,2
577,ME,1876,Tewksbury,BlueNote Networks,2005-01-01,2024-11-22,2005-09-26,2006-03-06,0.7342,1.1753,0.1616,0.1616,1,2,23400000,1,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2024,11,2006,3,Mar,2005,9
578,CA,94063,Redwood City,Predictify,2007-03-01,2009-01-08,2008-03-25,2008-03-25,1.0685,1.0685,0.8384,3.9918,4,1,4300000,3,1,0,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,1,0,2009,1,2008,3,Mar,2008,3
579,TX,78746,Austin,BreakingPoint Systems,2005-08-28,2024-11-22,2007-11-12,2010-04-22,2.2082,4.6521,-0.6548,-0.6548,1,2,20000000,1,0,0,0,1,0,security,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,2.0,1,1,2024,11,2010,4,Apr,2007,11
580,CA,95054,Santa Clara,OptiMedica,2004-01-01,2024-11-22,2008-03-26,2013-05-10,4.2356,9.3616,5.0055,5.0055,16,2,51000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.5,1,1,2024,11,2013,5,May,2008,3
581,MA,2026,Dedham,Metatomix,2000-01-01,2024-11-22,2003-09-08,2010-02-17,3.6877,10.137,3.0027,3.0027,2,4,27101994,1,0,0,1,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,4.6667,1,1,2024,11,2010,2,Feb,2003,9
582,CA,95014,Cupertino,Neterion,2001-01-01,2024-11-22,2006-02-24,2006-02-24,5.1507,5.1507,4.0027,4.0027,6,1,6480000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,3.0,1,1,2024,11,2006,2,Feb,2006,2
583,CA,94085,Sunnyvale,Schooner Information Technology,2007-05-01,2024-11-22,2007-10-01,2009-07-24,0.4192,2.2329,2.2329,4.337,8,2,35000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2.5,1,1,2024,11,2009,7,Jul,2007,10
584,MA,2109,Boston,Swaptree Inc.,2010-01-01,2013-01-05,2006-07-01,2010-05-25,-3.5068,0.3945,-0.937,0.0849,5,3,11300000,2,0,0,1,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.0,1,0,2013,1,2010,5,May,2006,7
585,GA,30043,Lawrenceville,Nalace Corporation,2012-01-01,2013-01-05,2012-04-19,2012-04-19,0.2986,0.2986,0.2986,0.2986,1,1,19000,1,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1.0,0,0,2013,1,2012,4,Apr,2012,4
586,NJ,7302,Jersey City,Quidsi,2005-01-01,2024-11-22,2006-09-01,2010-04-20,1.6658,5.3014,5.8356,8.3534,27,6,78500000,3,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,3.4,1,1,2024,11,2010,4,Apr,2006,9
587,NY,10012,NYC,spotdock,2011-11-15,2013-01-06,2012-01-10,2012-01-10,0.1534,0.1534,0,0,4,1,600000,0,0,1,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,2013,1,2012,1,Jan,2012,1
588,MD,21401,Annapolis,Netcordia,2000-01-01,2024-11-22,2005-06-28,2006-07-31,5.4932,6.5836,6.7534,6.7534,3,2,13000000,1,0,0,0,0,1,network_hosting,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1.5,1,1,2024,11,2006,7,Jul,2005,6
589,CA,94040,Mountain View,SearchMe,2005-07-01,2024-11-22,2005-07-01,2008-05-01,0.0,2.8356,2.9205,4.3096,7,5,43600000,3,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,3.0,1,0,2024,11,2008,5,May,2005,7
590,CA,94103,San Francisco,Yammer,2008-09-10,2024-11-22,2009-01-19,2012-02-29,0.3589,3.4712,3.3397,5.1918,38,5,142000000,3,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,5.2,1,1,2024,11,2012,2,Feb,2009,1
591,CA,94043,Mountain View,Clever Sense,2008-04-11,2024-11-22,2010-06-17,2011-08-01,2.1836,3.3068,2.7260000000000004,3.5425,6,2,2000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.5,1,1,2024,11,2011,8,Aug,2010,6
592,TX,78730,Austin,AlterPoint,2001-01-01,2024-11-22,2003-01-01,2005-01-17,2.0,4.0466,6.0027,6.0027,4,3,26800000,1,0,0,0,1,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3.0,1,1,2024,11,2005,1,Jan,2003,1
593,CA,95138,San Jose,Shocking Technologies,2006-01-01,2013-01-04,2007-04-17,2012-05-21,1.2904,6.388999999999999,0.0,0.0,2,6,55900000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,3.2,1,0,2013,1,2012,5,May,2007,4
594,CA,94040,Mountain View,Ribbit,2005-02-23,2024-11-22,2006-10-01,2007-12-17,1.6027,2.8137,3.4301,7.411,14,2,11000000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,2024,11,2007,12,Dec,2006,10
595,CA,95054,Santa Clara,StorSimple,2009-01-01,2024-11-22,2009-06-01,2011-06-23,0.4137,2.474,3.0,3.0,19,3,31500000,1,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,3.3333,1,1,2024,11,2011,6,Jun,2009,6
596,DC,20009,Washington,NationalField,2009-06-12,2024-11-22,2012-10-30,2012-10-30,3.3863,3.3863,-0.0301,4.4274,4,1,1500000,2,0,0,0,0,1,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2.0,0,1,2024,11,2012,10,Oct,2012,10
597,NY,10003,New York,Tripl,2011-05-17,2013-01-07,2011-05-20,2012-07-09,0.0082,1.1479,-0.0219,1.2274,5,3,900000,3,0,1,0,0,0,social,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,0,2013,1,2012,7,Jul,2011,5
598,CA,95008,Campbell,Sadra Medical,2003-01-01,2024-11-22,2004-06-17,2009-05-22,1.4603,6.3918,6.4192,6.4192,4,3,58000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,5.0,1,1,2024,11,2009,5,May,2004,6
599,MA,1803,Burlington,expressor software,2007-01-01,2024-11-22,2007-07-01,2011-12-19,0.4959,4.9671,1.0,4.5123,10,4,29050000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.6667,1,1,2024,11,2011,12,Dec,2007,7
600,NV,89101,Las Vegas,NSFW Corporation,2011-01-01,2024-11-22,2011-10-05,2013-06-14,0.7589,2.4521,2.1644,2.9014,3,2,250000,2,0,0,0,0,1,news,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.5,1,1,2024,11,2013,6,Jun,2011,10
601,CA,95054,Santa Clara,Azaire Networks,2003-01-01,2024-11-22,2006-08-25,2006-08-25,3.6493,3.6493,0,0,2,1,21000000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.0,1,0,2024,11,2006,8,Aug,2006,8
602,NY,10016,New York,Quigo,2000-01-01,2024-11-22,2004-03-01,2007-06-07,4.1671,7.4356,0,0,25,2,35000000,0,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,3.5,1,1,2024,11,2007,6,Jun,2004,3
603,CA,94105,San Francisco,Weatherista,2010-08-16,2012-01-09,2010-08-15,2010-08-15,-0.0027,-0.0027,0.0356,0.0356,2,1,500000,1,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2012,1,2010,8,Aug,2010,8
604,TX,75082,Richardson,Navini Networks,2000-01-01,2024-11-22,2005-08-10,2006-06-21,5.6110000000000015,6.474,4.0027,4.0027,3,2,30920000,1,0,0,0,1,0,public_relations,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,3.5,1,1,2024,11,2006,6,Jun,2005,8
605,CA,94089,Sunnyvale,VirtualLogix,2002-01-01,2024-11-22,2004-01-01,2010-01-12,2.0,8.0356,6.5863,6.5863,9,4,29288979,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,2.6667,1,1,2024,11,2010,1,Jan,2004,1
606,MA,1810,Andover,Exit41,1999-01-01,2013-01-05,2007-02-04,2011-05-12,8.0986,12.3671,11.8411,12.0548,11,4,24200000,2,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.3333,1,0,2013,1,2011,5,May,2007,2
607,CA,94024,Los Altos,SezWho,2006-10-01,2024-11-22,2007-10-01,2007-10-01,1.0,1.0,1.2521,5.2548,4,1,1000000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,2024,11,2007,10,Oct,2007,10
608,MN,55343,Minnetonka,Jobs2Web,2003-01-01,2024-11-22,2004-01-01,2006-01-21,1.0,3.0575,5.4192,5.4192,3,2,5550000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,1,1,2024,11,2006,1,Jan,2004,1
609,CA,94040,Mountain View,HighlightCam,2009-07-27,2024-11-22,2009-06-01,2011-11-29,-0.1534,2.3425,0.063,1.5836,8,2,3000000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,3.5,1,0,2024,11,2011,11,Nov,2009,6
610,CA,94040,Mountain View,MerchantCircle,2005-10-01,2024-11-22,2006-06-05,2007-09-01,0.6767,1.9178,4.9781,6.6548,13,2,14300000,3,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4.5,1,1,2024,11,2007,9,Sep,2006,6
611,CA,92121,San Diego,Helicomm,2002-01-01,2024-11-22,2006-03-21,2006-03-21,4.2192,4.2192,0,0,0,1,1000000,0,1,0,0,0,0,network_hosting,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,0,0,2024,11,2006,3,Mar,2006,3
612,CA,94043,Mountain View,Kace networks,2003-01-01,2024-11-22,2005-07-25,2006-05-22,2.5644,3.389,8.1452,8.1452,7,2,11000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,1,2024,11,2006,5,May,2005,7
613,NY,10014,New York,Thwapr,2007-01-01,2024-11-22,2009-01-01,2010-01-01,2.0027,3.0027,2.0877,4.0685,7,2,2000000,3,0,1,0,0,0,photo_video,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,3.0,0,0,2024,11,2010,1,Jan,2009,1
614,CA,94103,San Francisco,Zinch,2007-02-01,2024-11-22,2007-12-01,2009-10-20,0.8301,2.7178,4.2466,4.7918,17,2,5000000,2,1,0,0,0,0,web,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.0,1,1,2024,11,2009,10,Oct,2007,12
615,CA,95014,Cupertino,Cloud.com,2008-01-01,2024-11-22,2010-01-01,2010-01-01,2.0027,2.0027,3.6603,4.0795,12,1,11000000,2,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1,1,2024,11,2010,1,Jan,2010,1
616,CA,94063,Redwood City,"Wildfire, a division of Google",2008-07-01,2024-11-22,2008-12-01,2011-12-01,0.4192,3.4192,3.6027,4.8521,19,4,14100000,4,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,2.25,1,1,2024,11,2011,12,Dec,2008,12
617,CA,90036,Los Angeles,Authenticlick,2005-08-05,2009-01-01,2006-02-01,2006-02-01,0.4932,0.4932,2.2411,2.2411,8,1,5000000,1,1,0,0,0,0,search,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,2009,1,2006,2,Feb,2006,2
618,WA,98665,Vancouver,Idooble,2009-01-01,2012-01-01,2009-01-01,2010-08-01,0.0,1.5808,-0.1671,-0.1671,1,2,400000,1,0,0,0,0,1,web,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2012,1,2010,8,Aug,2009,1
619,CA,94080,South San Francisco,BioSeek,2000-01-01,2024-11-22,2007-05-23,2007-05-23,7.3945,7.3945,4.0027,4.0027,4,1,10000000,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,0,1,2024,11,2007,5,May,2007,5
620,MA,2451,Waltham,xkoto,2005-01-01,2011-01-10,2005-11-01,2009-01-26,0.8329,4.0712,2.0,2.0,3,3,11035000,1,0,0,1,0,0,software,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1.6667,1,0,2011,1,2009,1,Jan,2005,11
621,MA,2421,Lexington,Coradiant,2000-01-01,2024-11-22,2005-08-22,2005-08-22,5.6438,5.6438,8.0055,11.3288,9,1,12700000,2,0,0,1,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,1,2024,11,2005,8,Aug,2005,8
622,CA,94566,Pleasanton,QuantaLife,2008-01-01,2024-11-22,2010-12-13,2011-07-22,2.9507,3.5562,0.0,0.0,3,2,20757182,1,1,0,0,0,0,biotech,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,2024,11,2011,7,Jul,2010,12
623,CA,95054,Santa Clara,BroadLight,2000-06-01,2024-11-22,2005-11-17,2007-09-11,5.4658,7.2822,10.5918,10.5918,5,3,27000000,1,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6.0,1,1,2024,11,2007,9,Sep,2005,11
624,NY,10016,New York,BBE,2004-04-01,2024-11-22,2008-01-01,2008-01-01,3.7534,3.7534,5.5425,6.7562,7,1,10000000,3,0,1,0,0,0,advertising,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0,1,2024,11,2008,1,Jan,2008,1
625,CA,90245,El Segundo,TelASIC Communications,2001-01-01,2024-11-22,2005-03-22,2005-03-22,4.2219,4.2219,0,0,4,1,26000000,0,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,4.0,1,0,2024,11,2005,3,Mar,2005,3
626,CT,6032,Farmington,LegiTime Technologies,2005-01-01,2024-11-22,2007-03-01,2009-12-15,2.1616,4.9562,0,0,2,2,4000000,0,0,0,0,0,1,messaging,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,2024,11,2009,12,Dec,2007,3
627,CA,94086,Sunnyvale,Mobius Microsystems,2004-01-01,2024-11-22,2006-01-31,2007-12-10,2.0849,3.9425,-3.0,-3.0,3,2,20220000,1,1,0,0,0,0,hardware,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.0,1,1,2024,11,2007,12,Dec,2006,1
628,NY,10013,New York,Boonty,2001-03-01,2024-11-22,2005-07-07,2005-07-07,4.3534,4.3534,6.1699,9.0904,7,1,10000000,3,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4.0,1,1,2024,11,2005,7,Jul,2005,7
629,NY,10010,New York,B-Side Entertainment,2005-04-07,2010-01-03,2006-10-11,2008-11-14,1.5123,3.6082,1.3178,4.1589,8,2,7350000,3,0,1,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,4.5,1,0,2010,1,2008,11,Nov,2006,10
630,CA,95138,San Jose,Taggstr,2009-07-01,2013-01-07,2010-04-07,2010-04-07,0.7671,0.7671,0.0,0.0,1,1,50000,1,1,0,0,0,0,messaging,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,2013,1,2010,4,Apr,2010,4
631,NY,10010,New York,Fashism,2009-01-01,2024-11-22,2010-11-19,2010-11-19,1.8822,1.8822,1.6603,3.0247,5,1,1000000,3,0,1,0,0,0,fashion,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,7.0,1,0,2024,11,2010,11,Nov,2010,11
632,CA,94040,Mountain View,Goodmail Systems,2003-01-01,2012-01-01,2005-10-17,2009-01-12,2.7945,6.0356,7.5014,8.0055,16,4,45000000,2,1,0,0,0,0,security,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,2.0,1,0,2012,1,2009,1,Jan,2005,10
633,CA,92121,San Diego,Nirvanix,2007-07-01,2024-11-22,2007-09-18,2012-05-03,0.2164,4.8438,0.2164,6.2466,22,5,70000000,5,1,0,0,0,0,enterprise,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,4.2,1,0,2024,11,2012,5,May,2007,9
634,WA,98102,Seattle,LookStat,2008-01-01,2024-11-22,2009-04-23,2009-04-23,1.3096,1.3096,1.0027,1.3096,3,1,500000,2,0,0,0,0,1,ecommerce,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,1,0,2024,11,2009,4,Apr,2009,4
635,CA,94133,San Francisco,Sweepery,2008-08-01,2024-11-22,2008-09-01,2009-12-01,0.0849,1.3342,0,0,6,2,500000,0,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1,0,2024,11,2009,12,Dec,2008,9
636,TX,78746,Austin,Luminary Micro,2004-01-01,2024-11-22,2005-02-01,2007-08-23,1.0877,3.6438,3.4986,3.4986,2,3,44000000,1,0,0,0,1,0,semiconductor,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,4.0,1,1,2024,11,2007,8,Aug,2005,2
637,CO,80112,Englewood,ZettaCore,1999-01-01,2012-04-01,2009-05-11,2009-05-11,10.3644,10.3644,5.8384,5.8384,4,1,21000000,1,0,0,0,0,1,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,5.0,1,0,2012,4,2009,5,May,2009,5
638,CA,90038,Los Angeles,Clicker,2009-01-01,2024-11-22,2009-09-15,2010-02-18,0.7041,1.1315,1.4493,2.2055,12,2,19000000,2,1,0,0,0,0,games_video,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3.5,1,1,2024,11,2010,2,Feb,2009,9
639,CA,94025,Menlo Park,iKoa,2006-01-01,2012-01-07,2007-06-05,2010-07-16,1.4247,4.5397,0,0,0,3,18700000,0,1,0,0,0,0,semiconductor,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,2.0,1,0,2012,1,2010,7,Jul,2007,6
640,CA,94066,San Bruno,SocialShield,2009-09-01,2024-11-22,2010-10-05,2010-10-05,1.0932,1.0932,1.6137,2.1671,6,1,10000000,2,1,0,0,0,0,software,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.0,1,1,2024,11,2010,10,Oct,2010,10
641,FL,33635,Tampa,LeisureLogix,2006-08-01,2012-04-09,2007-01-01,2007-01-01,0.4192,0.4192,0,0,5,3,5900000,0,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,2012,4,2007,1,Jan,2007,1
642,MA,1752,Marlborough,Storwize,2004-01-01,2024-11-22,2007-06-06,2008-04-02,3.4301,4.2548,6.0055,6.4219,13,2,28000000,2,0,0,1,0,0,other,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,2.0,1,1,2024,11,2008,4,Apr,2007,6
643,NH,3062,Nashua,AutoVirt,2007-01-01,2012-01-02,2007-01-01,2011-05-24,0.0,4.3945,3.1534,4.3945,5,7,24300000,2,0,0,0,0,1,software,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,2.0,1,0,2012,1,2011,5,May,2007,1
644,CA,94040,Mountain View,Loopt,2005-01-01,2024-11-22,2005-06-01,2010-05-03,0.4137,5.3370000000000015,5.5205,7.189,21,4,32006000,3,1,0,0,0,0,mobile,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1.6667,1,1,2024,11,2010,5,May,2005,6
645,CA,95014,Cupertino,Blue Lane Technologies,2002-01-01,2024-11-22,2005-02-01,2005-02-01,3.0877,3.0877,1.0,1.0,4,1,13400000,1,1,0,0,0,0,public_relations,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2.0,1,1,2024,11,2005,2,Feb,2005,2
